14,Sat,December10,,GreenBayPackers,@,BaltimoreColts,boxscore,14,10,242,1,283,5
14,Sun,December11,,WashingtonRedskins,@,DallasCowboys,boxscore,34,31,399,2,370,1
14,Sun,December11,,PittsburghSteelers,@,NewYorkGiants,boxscore,47,28,392,1,310,2
14,Sun,December11,,AtlantaFalcons,,St.LouisCardinals,boxscore,16,10,192,2,296,3
14,Sun,December11,,PhiladelphiaEagles,,ClevelandBrowns,boxscore,33,21,320,5,349,3
14,Sun,December11,,SanFrancisco49ers,,ChicagoBears,boxscore,41,14,411,2,129,4
14,Sun,December11,,MinnesotaVikings,@,DetroitLions,boxscore,28,16,317,3,282,2
14,Sat,December3,,OaklandRaiders,,NewYorkJets,boxscore,28,28,415,1,489,5
14,Sun,December4,,DenverBroncos,,MiamiDolphins,boxscore,17,7,353,2,255,1
14,Sun,December4,,SanDiegoChargers,@,HoustonOilers,boxscore,28,22,378,3,395,2
14,Sun,December4,,BostonPatriots,,BuffaloBills,boxscore,14,3,226,1,314,4
15,Sun,December11,,SanDiegoChargers,,NewYorkJets,boxscore,42,27,425,1,335,4
15,Sun,December11,,BostonPatriots,@,HoustonOilers,boxscore,38,14,512,0,235,1
15,Sun,December11,,KansasCityChiefs,@,MiamiDolphins,boxscore,19,18,316,2,286,4
15,Sun,December11,,OaklandRaiders,,DenverBroncos,boxscore,28,10,377,1,202,2
15,Sat,December17,,ClevelandBrowns,@,St.LouisCardinals,boxscore,38,10,428,1,227,3
15,Sun,December18,,PittsburghSteelers,@,AtlantaFalcons,boxscore,57,33,458,1,370,5
15,Sun,December18,,PhiladelphiaEagles,@,WashingtonRedskins,boxscore,37,28,310,4,355,6
15,Sun,December18,,ChicagoBears,,MinnesotaVikings,boxscore,41,28,380,0,460,4
15,Sun,December18,,GreenBayPackers,@,LosAngelesRams,boxscore,27,23,355,4,351,2
15,Sun,December18,,DallasCowboys,@,NewYorkGiants,boxscore,17,7,257,2,262,2
15,Sun,December18,,BaltimoreColts,@,SanFrancisco49ers,boxscore,30,14,403,1,305,3
16,Sat,December17,,NewYorkJets,,BostonPatriots,boxscore,38,28,528,0,461,3
16,Sun,December18,,BuffaloBills,,DenverBroncos,boxscore,38,21,336,4,364,5
16,Sun,December18,,KansasCityChiefs,@,SanDiegoChargers,boxscore,27,17,387,2,326,2
16,Sun,December18,,MiamiDolphins,,HoustonOilers,boxscore,29,28,417,2,307,2
Champ,Sun,January1,,GreenBayPackers,@,DallasCowboys,boxscore,34,27,367,1,418,2
Champ,Sun,January1,,KansasCityChiefs,@,BuffaloBills,boxscore,31,7,277,0,255,4
SuperBowl,Sun,January15,,GreenBayPackers,N,KansasCityChiefs,boxscore,35,10,358,1,239,1
newyear
1,Sun,September17,,BaltimoreColts,,AtlantaFalcons,boxscore,38,31,508,2,303,5
1,Sun,September17,,PhiladelphiaEagles,,WashingtonRedskins,boxscore,35,24,426,2,388,1
1,Sun,September17,,SanFrancisco49ers,@,MinnesotaVikings,boxscore,27,21,360,1,335,3
1,Sun,September17,,LosAngelesRams,@,NewOrleansSaints,boxscore,27,13,462,1,299,3
1,Sun,September17,,NewYorkGiants,@,St.LouisCardinals,boxscore,37,20,336,0,358,6
1,Sun,September17,,GreenBayPackers,,DetroitLions,boxscore,17,17,306,5,233,1
